user_id,listening_time,songs_played_per_day,skip_rate,ads_listened_per_week,offline_listening,engagement_score,high_skip_user,subscription_type,device_type,is_churned
503,270,92,0.38,26,0,362,0,Free,Web,0
504,208,18,0.38,46,0,226,0,Free,Desktop,0
505,172,21,0.36,0,1,193,0,Student,Desktop,0
506,236,11,0.13,0,1,247,0,Premium,Web,0
507,265,25,0.19,0,1,290,0,Premium,Web,0
508,54,65,0.01,35,0,119,0,Free,Mobile,1
509,191,78,0.32,0,1,269,0,Family,Mobile,0
510,251,94,0.12,0,1,345,0,Family,Desktop,0
511,260,97,0.25,0,1,357,0,Premium,Desktop,0
512,213,64,0.34,0,1,277,0,Premium,Web,1
513,152,11,0.15,0,1,163,0,Family,Web,0
514,226,99,0.05,49,0,325,0,Free,Desktop,0
515,115,28,0.09,29,0,143,0,Free,Desktop,0
516,55,64,0.07,46,0,119,0,Free,Web,1
517,123,18,0.56,0,1,141,1,Family,Mobile,0
518,110,42,0.4,16,0,152,0,Free,Desktop,1
519,164,90,0.55,0,1,254,1,Premium,Desktop,0
520,185,77,0.54,0,1,262,1,Premium,Desktop,0
521,262,5,0.31,0,1,267,0,Premium,Mobile,0
522,230,32,0.04,0,1,262,0,Premium,Desktop,0
523,17,64,0.42,0,1,81,0,Student,Web,1
524,274,18,0.03,0,1,292,0,Student,Desktop,0
525,75,19,0.28,0,1,94,0,Family,Mobile,0
526,250,81,0.27,16,0,331,0,Free,Desktop,0
527,35,61,0.33,0,1,96,0,Premium,Web,0
528,33,1,0.08,0,1,34,0,Premium,Web,1
529,270,39,0.29,30,0,309,0,Free,Web,0
530,192,52,0.46,0,1,244,0,Student,Web,1
531,195,60,0.26,0,1,255,0,Family,Desktop,0
532,288,46,0.05,0,1,334,0,Family,Web,0
533,155,84,0.21,0,1,239,0,Student,Web,1
534,136,3,0.04,0,1,139,0,Family,Mobile,1
535,137,38,0.02,0,1,175,0,Premium,Desktop,0
536,111,62,0.47,13,0,173,0,Free,Web,1
537,211,72,0.35,0,1,283,0,Family,Desktop,0
538,168,69,0.54,0,1,237,1,Premium,Desktop,1
539,86,27,0.15,0,1,113,0,Student,Mobile,0
540,219,2,0.04,0,1,221,0,Premium,Mobile,0
541,66,51,0.3,0,1,117,0,Family,Mobile,0
542,73,97,0.41,0,1,170,0,Premium,Mobile,1
543,274,56,0.09,0,1,330,0,Premium,Desktop,0
544,169,69,0.06,0,1,238,0,Family,Web,0
545,88,58,0.33,0,1,146,0,Family,Web,0
546,286,87,0.53,0,1,373,1,Family,Desktop,0
547,23,98,0.36,0,1,121,0,Premium,Web,0
548,296,69,0.35,0,1,365,0,Premium,Web,0
549,264,51,0.09,0,1,315,0,Student,Mobile,0
550,167,56,0.19,0,1,223,0,Family,Web,0
551,87,62,0.12,46,0,149,0,Free,Web,0
552,92,70,0.51,0,1,162,1,Student,Web,0
553,101,96,0.41,0,1,197,0,Student,Mobile,1
554,139,1,0.54,0,1,140,1,Student,Mobile,0
555,159,93,0.47,0,1,252,0,Family,Desktop,1
556,229,15,0.56,0,1,244,1,Premium,Mobile,0
557,281,63,0.02,0,1,344,0,Premium,Desktop,0
558,286,44,0.58,46,0,330,1,Free,Mobile,0
559,261,12,0.6,47,0,273,1,Free,Web,0
560,295,56,0.17,0,1,351,0,Premium,Web,0
561,256,51,0.57,0,1,307,1,Student,Desktop,0
562,173,27,0.52,0,1,200,1,Student,Desktop,0
563,124,49,0.05,22,0,173,0,Free,Web,1
564,230,12,0.11,0,1,242,0,Premium,Mobile,0
565,292,21,0.26,0,1,313,0,Premium,Mobile,0
566,205,25,0.02,33,0,230,0,Free,Desktop,0
567,48,61,0.26,0,1,109,0,Student,Mobile,0
568,271,6,0.09,0,1,277,0,Family,Desktop,0
569,166,5,0.4,0,1,171,0,Premium,Web,0
570,285,46,0.4,46,0,331,0,Free,Web,0
571,175,33,0.37,0,1,208,0,Premium,Web,1
572,205,71,0.28,16,0,276,0,Free,Mobile,0
573,101,95,0.17,22,0,196,0,Free,Web,0
574,134,80,0.23,41,0,214,0,Free,Mobile,0
575,12,38,0.24,0,1,50,0,Premium,Mobile,0
576,147,82,0.5,0,1,229,0,Family,Web,0
577,174,8,0.17,0,1,182,0,Premium,Web,1
578,86,57,0.26,0,1,143,0,Premium,Mobile,0
579,99,19,0.01,0,1,118,0,Student,Mobile,1
580,78,92,0.26,32,0,170,0,Free,Web,0
581,274,60,0.45,0,1,334,0,Premium,Web,0
582,28,53,0.02,0,1,81,0,Premium,Desktop,0
583,211,86,0.09,0,1,297,0,Premium,Desktop,0
584,121,41,0.08,0,1,162,0,Student,Desktop,0
585,32,34,0.48,0,1,66,0,Student,Web,0
586,246,65,0.6,0,1,311,1,Student,Web,1
587,15,15,0.46,0,1,30,0,Student,Mobile,0
588,55,10,0.19,0,1,65,0,Family,Mobile,0
589,40,72,0.42,0,1,112,0,Premium,Web,0
590,143,35,0.08,23,0,178,0,Free,Mobile,0
591,263,74,0.18,0,1,337,0,Premium,Mobile,0
592,178,98,0.43,0,1,276,0,Premium,Desktop,0
593,30,38,0.16,0,1,68,0,Premium,Mobile,0
594,278,29,0.42,0,1,307,0,Premium,Web,0
595,230,75,0.29,0,1,305,0,Premium,Mobile,1
596,215,39,0.4,0,1,254,0,Student,Desktop,0
597,196,51,0.35,14,0,247,0,Free,Web,0
598,125,94,0.33,28,0,219,0,Free,Mobile,0
599,222,80,0.46,0,1,302,0,Premium,Mobile,0
600,233,41,0.14,0,1,274,0,Premium,Mobile,0
601,177,24,0.01,0,1,201,0,Family,Web,0
602,99,9,0.53,0,1,108,1,Student,Web,0
603,34,58,0.16,0,1,92,0,Student,Mobile,0
604,138,87,0.29,31,0,225,0,Free,Mobile,1
605,254,22,0.22,0,1,276,0,Student,Desktop,1
606,233,63,0.03,0,1,296,0,Family,Desktop,1
607,219,39,0.28,0,1,258,0,Student,Web,0
608,91,20,0.56,0,1,111,1,Family,Web,0
609,31,21,0.09,0,1,52,0,Premium,Web,0
610,205,64,0.24,42,0,269,0,Free,Desktop,0
611,21,91,0.14,0,1,112,0,Premium,Desktop,0
612,11,52,0.49,37,0,63,0,Free,Mobile,1
613,222,93,0.33,0,1,315,0,Premium,Mobile,0
614,123,27,0.26,0,1,150,0,Family,Mobile,0
615,287,96,0.08,0,1,383,0,Student,Mobile,1
616,197,19,0.22,0,1,216,0,Family,Mobile,0
617,267,12,0.48,0,1,279,0,Premium,Web,1
618,12,62,0.44,0,1,74,0,Student,Mobile,0
619,243,17,0.42,0,1,260,0,Premium,Web,0
620,140,28,0.4,0,1,168,0,Premium,Mobile,0
621,111,87,0.36,0,1,198,0,Premium,Mobile,0
622,238,54,0.3,0,1,292,0,Premium,Desktop,1
623,225,40,0.53,0,1,265,1,Premium,Web,0
624,214,4,0.25,0,1,218,0,Premium,Web,0
625,112,1,0.17,12,0,113,0,Free,Mobile,0
626,85,98,0.51,21,0,183,1,Free,Mobile,0
627,192,7,0.39,0,1,199,0,Family,Desktop,0
628,216,27,0.31,0,1,243,0,Student,Mobile,0
629,283,88,0.3,0,1,371,0,Student,Mobile,0
630,113,88,0.01,45,0,201,0,Free,Desktop,0
631,60,15,0.17,0,1,75,0,Family,Desktop,0
632,115,84,0.1,0,1,199,0,Student,Web,1
633,180,84,0.35,0,1,264,0,Premium,Desktop,1
634,290,84,0.05,30,0,374,0,Free,Desktop,0
635,106,10,0.19,10,0,116,0,Free,Mobile,0
636,296,79,0.27,0,1,375,0,Premium,Desktop,0
637,68,8,0.34,0,1,76,0,Family,Mobile,0
638,177,34,0.15,0,1,211,0,Student,Desktop,0
639,198,17,0.54,0,1,215,1,Student,Desktop,0
640,78,68,0.37,0,1,146,0,Student,Web,1
641,290,76,0.4,0,1,366,0,Student,Web,0
642,36,57,0.02,0,1,93,0,Family,Web,0
643,108,14,0.5,0,1,122,0,Student,Desktop,0
644,98,88,0.18,0,1,186,0,Premium,Desktop,0
645,287,17,0.42,40,0,304,0,Free,Mobile,0
646,172,51,0.51,0,1,223,1,Student,Web,0
647,89,95,0.36,38,0,184,0,Free,Desktop,0
648,200,14,0.28,46,0,214,0,Free,Desktop,0
649,289,11,0.55,0,1,300,1,Student,Mobile,1
650,23,76,0.58,0,1,99,1,Family,Desktop,1
651,170,51,0.53,0,1,221,1,Student,Mobile,1
652,227,48,0.56,0,1,275,1,Premium,Desktop,0
653,290,66,0.36,0,1,356,0,Family,Mobile,0
654,200,50,0.04,0,1,250,0,Premium,Web,0
655,34,63,0.39,0,1,97,0,Student,Desktop,1
656,105,3,0.01,0,1,108,0,Family,Mobile,0
657,216,31,0.33,0,1,247,0,Premium,Desktop,1
658,105,55,0.55,0,1,160,1,Family,Desktop,0
659,244,64,0.24,0,1,308,0,Family,Mobile,0
660,30,41,0.39,0,1,71,0,Family,Mobile,0
661,126,34,0.57,0,1,160,1,Student,Web,1
662,106,55,0.35,0,1,161,0,Student,Desktop,0
663,295,17,0.4,31,0,312,0,Free,Web,0
664,230,52,0.43,0,1,282,0,Premium,Mobile,0
665,102,74,0.32,0,1,176,0,Family,Mobile,0
666,152,55,0.3,0,1,207,0,Family,Desktop,0
667,77,80,0.35,0,1,157,0,Student,Mobile,0
668,78,48,0.21,0,1,126,0,Premium,Mobile,0
669,220,18,0.05,18,0,238,0,Free,Mobile,0
670,245,12,0.52,48,0,257,1,Free,Desktop,1
671,30,42,0.06,44,0,72,0,Free,Mobile,0
672,226,55,0.25,0,1,281,0,Student,Desktop,1
673,133,18,0.4,11,0,151,0,Free,Mobile,0
674,118,36,0.58,0,1,154,1,Family,Desktop,0
675,115,61,0.31,0,1,176,0,Premium,Desktop,0
676,155,80,0.07,0,1,235,0,Premium,Mobile,0
677,125,65,0.37,0,1,190,0,Premium,Web,0
678,190,5,0.58,0,1,195,1,Family,Desktop,0
679,164,33,0.34,0,1,197,0,Premium,Desktop,1
680,126,49,0.45,0,1,175,0,Family,Desktop,0
681,272,8,0.32,44,0,280,0,Free,Mobile,0
682,263,79,0.58,0,1,342,1,Family,Web,1
683,127,4,0.0,0,1,131,0,Student,Web,0
684,281,21,0.12,42,0,302,0,Free,Mobile,0
685,210,64,0.56,13,0,274,1,Free,Web,0
686,206,27,0.41,0,1,233,0,Premium,Web,0
687,285,82,0.57,0,1,367,1,Family,Mobile,0
688,29,18,0.42,0,1,47,0,Premium,Web,1
689,67,87,0.28,0,1,154,0,Student,Desktop,0
690,252,44,0.34,24,0,296,0,Free,Mobile,0
691,291,97,0.24,0,1,388,0,Student,Mobile,0
692,136,57,0.47,0,1,193,0,Student,Mobile,0
693,154,52,0.32,0,1,206,0,Premium,Web,0
694,279,67,0.4,0,1,346,0,Family,Desktop,0
695,199,85,0.19,0,1,284,0,Premium,Desktop,0
696,30,66,0.35,31,0,96,0,Free,Mobile,0
697,158,2,0.34,0,1,160,0,Family,Desktop,0
698,83,10,0.33,0,1,93,0,Student,Mobile,0
699,161,23,0.45,0,1,184,0,Premium,Web,1
700,183,20,0.21,0,1,203,0,Premium,Mobile,0
701,131,47,0.06,0,1,178,0,Student,Mobile,0
702,126,52,0.22,0,1,178,0,Premium,Web,1
703,282,22,0.19,0,1,304,0,Family,Mobile,1
704,240,46,0.11,0,1,286,0,Premium,Mobile,1
705,169,52,0.1,0,1,221,0,Student,Mobile,1
706,238,61,0.09,0,1,299,0,Student,Web,0
707,276,17,0.4,0,1,293,0,Family,Mobile,0
708,101,8,0.43,0,1,109,0,Student,Web,0
709,176,20,0.05,0,1,196,0,Family,Web,1
710,161,84,0.08,0,1,245,0,Premium,Mobile,0
711,153,24,0.29,0,1,177,0,Student,Desktop,0
712,199,52,0.22,0,1,251,0,Family,Web,0
713,252,58,0.41,28,0,310,0,Free,Web,0
714,79,5,0.37,7,0,84,0,Free,Mobile,0
715,15,11,0.49,0,1,26,0,Premium,Desktop,0
716,73,81,0.1,0,1,154,0,Student,Mobile,0
717,20,16,0.1,0,1,36,0,Family,Mobile,0
718,141,49,0.54,0,1,190,1,Student,Web,0
719,250,72,0.12,40,0,322,0,Free,Web,1
720,191,45,0.01,0,1,236,0,Premium,Mobile,0
721,157,48,0.44,18,0,205,0,Free,Mobile,1
722,53,28,0.08,0,1,81,0,Student,Web,0
723,64,70,0.05,0,1,134,0,Student,Web,1
724,160,17,0.5,0,1,177,0,Family,Desktop,0
725,227,39,0.44,0,1,266,0,Student,Web,0
726,183,58,0.0,0,1,241,0,Premium,Desktop,0
727,186,46,0.07,30,0,232,0,Free,Mobile,0
728,176,37,0.29,0,1,213,0,Premium,Web,1
729,274,54,0.6,0,1,328,1,Premium,Desktop,0
730,183,65,0.52,0,1,248,1,Student,Desktop,0
731,293,47,0.06,0,1,340,0,Family,Desktop,0
732,70,51,0.45,0,1,121,0,Family,Mobile,0
733,64,85,0.16,0,1,149,0,Premium,Web,0
734,291,75,0.33,0,1,366,0,Student,Desktop,0
735,218,60,0.06,0,1,278,0,Premium,Desktop,0
736,211,76,0.52,0,1,287,1,Student,Mobile,0
737,126,90,0.03,0,1,216,0,Family,Web,0
738,231,59,0.12,0,1,290,0,Premium,Web,0
739,290,16,0.17,0,1,306,0,Family,Mobile,0
740,77,85,0.0,46,0,162,0,Free,Web,0
741,154,29,0.34,0,1,183,0,Premium,Mobile,0
742,105,48,0.38,0,1,153,0,Student,Mobile,1
743,113,65,0.38,0,1,178,0,Student,Mobile,0
744,174,11,0.29,0,1,185,0,Premium,Mobile,0
745,32,59,0.02,0,1,91,0,Premium,Mobile,0
746,271,99,0.34,0,1,370,0,Premium,Web,0
747,97,26,0.44,0,1,123,0,Premium,Desktop,0
748,266,90,0.06,0,1,356,0,Student,Desktop,0
749,276,11,0.13,9,0,287,0,Free,Desktop,0
750,81,16,0.37,0,1,97,0,Family,Desktop,0
751,116,39,0.44,0,1,155,0,Family,Desktop,1
752,251,63,0.34,0,1,314,0,Family,Web,0
753,270,67,0.22,0,1,337,0,Student,Web,0
754,246,37,0.17,0,1,283,0,Premium,Mobile,1
755,100,8,0.02,45,0,108,0,Free,Mobile,0
756,206,27,0.42,49,0,233,0,Free,Desktop,0
757,81,90,0.19,0,1,171,0,Family,Desktop,0
758,26,42,0.19,0,1,68,0,Family,Mobile,0
759,208,67,0.06,0,1,275,0,Student,Desktop,0
760,295,93,0.13,0,1,388,0,Student,Mobile,1
761,13,89,0.16,0,1,102,0,Family,Desktop,0
762,120,68,0.34,0,1,188,0,Premium,Desktop,0
763,125,77,0.26,18,0,202,0,Free,Desktop,0
764,104,74,0.57,0,1,178,1,Premium,Mobile,1
765,225,94,0.01,0,1,319,0,Premium,Desktop,1
766,261,15,0.17,0,1,276,0,Family,Mobile,0
767,79,2,0.22,0,1,81,0,Premium,Desktop,0
768,240,39,0.23,0,1,279,0,Premium,Web,0
769,28,62,0.04,0,1,90,0,Family,Web,0
770,91,37,0.34,0,1,128,0,Premium,Desktop,0
771,212,66,0.27,0,1,278,0,Premium,Mobile,1
772,172,69,0.41,0,1,241,0,Premium,Desktop,0
773,55,37,0.5,0,1,92,0,Family,Desktop,0
774,130,46,0.26,0,1,176,0,Student,Desktop,0
775,97,57,0.43,0,1,154,0,Family,Mobile,0
776,71,15,0.58,0,1,86,1,Family,Mobile,1
777,18,3,0.36,0,1,21,0,Family,Web,0
778,212,7,0.58,0,1,219,1,Family,Mobile,0
779,14,49,0.5,0,1,63,0,Family,Desktop,0
780,213,1,0.35,5,0,214,0,Free,Desktop,1
781,207,62,0.23,0,1,269,0,Student,Desktop,0
782,71,53,0.54,0,1,124,1,Premium,Web,0
783,36,2,0.52,0,1,38,1,Premium,Web,0
784,120,84,0.5,0,1,204,0,Premium,Web,0
785,272,71,0.15,0,1,343,0,Premium,Mobile,1
786,212,43,0.05,0,1,255,0,Premium,Web,0
787,193,94,0.18,17,0,287,0,Free,Mobile,0
788,150,74,0.01,0,1,224,0,Premium,Desktop,1
789,213,20,0.5,0,1,233,0,Student,Web,0
790,293,15,0.39,0,1,308,0,Student,Web,1
791,80,13,0.56,0,1,93,1,Family,Web,0
792,222,73,0.17,0,1,295,0,Student,Mobile,1
793,100,16,0.3,0,1,116,0,Family,Desktop,1
794,185,79,0.37,0,1,264,0,Family,Web,0
795,94,57,0.18,0,1,151,0,Student,Mobile,0
796,47,19,0.05,0,1,66,0,Family,Desktop,0
797,173,95,0.44,0,1,268,0,Premium,Web,0
798,185,6,0.18,0,1,191,0,Premium,Desktop,0
799,175,17,0.33,0,1,192,0,Student,Web,0
800,134,6,0.51,0,1,140,1,Student,Desktop,0
801,253,15,0.54,0,1,268,1,Premium,Desktop,1
802,161,56,0.6,0,1,217,1,Premium,Desktop,0
803,47,59,0.09,0,1,106,0,Family,Web,1
804,286,72,0.14,0,1,358,0,Premium,Web,0
805,194,12,0.02,0,1,206,0,Student,Desktop,0
806,87,39,0.5,0,1,126,0,Student,Web,0
807,92,65,0.04,0,1,157,0,Family,Mobile,0
808,242,7,0.04,0,1,249,0,Premium,Web,0
809,26,2,0.58,35,0,28,1,Free,Web,1
810,255,36,0.09,0,1,291,0,Family,Desktop,0
811,204,21,0.3,0,1,225,0,Family,Mobile,0
812,62,25,0.25,0,1,87,0,Premium,Mobile,1
813,19,68,0.1,0,1,87,0,Student,Desktop,0
814,197,33,0.17,41,0,230,0,Free,Web,0
815,49,21,0.22,0,1,70,0,Family,Desktop,0
816,87,60,0.34,41,0,147,0,Free,Desktop,0
817,39,24,0.16,0,1,63,0,Family,Web,1
818,24,73,0.07,0,1,97,0,Premium,Desktop,0
819,162,52,0.25,0,1,214,0,Premium,Web,1
820,61,20,0.05,0,1,81,0,Family,Mobile,0
821,138,67,0.3,0,1,205,0,Student,Web,1
822,181,81,0.12,43,0,262,0,Free,Mobile,0
823,37,33,0.11,0,1,70,0,Student,Mobile,0
824,146,57,0.36,0,1,203,0,Premium,Desktop,1
825,82,95,0.46,0,1,177,0,Family,Desktop,0
826,82,93,0.05,0,1,175,0,Family,Mobile,0
827,194,66,0.43,0,1,260,0,Family,Mobile,1
828,61,15,0.56,0,1,76,1,Student,Web,0
829,191,10,0.21,0,1,201,0,Premium,Desktop,1
830,107,13,0.55,0,1,120,1,Family,Web,0
831,293,55,0.52,0,1,348,1,Student,Desktop,0
832,64,83,0.18,0,1,147,0,Premium,Desktop,1
833,262,20,0.37,0,1,282,0,Family,Desktop,0
834,172,8,0.4,0,1,180,0,Family,Mobile,0
835,206,5,0.1,0,1,211,0,Family,Desktop,0
836,250,80,0.27,12,0,330,0,Free,Web,0
837,118,77,0.57,43,0,195,1,Free,Web,0
838,173,28,0.42,0,1,201,0,Student,Desktop,0
839,85,53,0.06,0,1,138,0,Premium,Mobile,0
840,130,78,0.47,0,1,208,0,Premium,Mobile,1
841,162,4,0.49,5,0,166,0,Free,Web,0
842,192,90,0.56,0,1,282,1,Student,Web,1
843,80,58,0.18,0,1,138,0,Premium,Desktop,0
844,13,44,0.12,0,1,57,0,Family,Mobile,0
845,45,61,0.34,0,1,106,0,Premium,Web,1
846,71,95,0.18,0,1,166,0,Family,Mobile,0
847,84,83,0.04,0,1,167,0,Family,Web,0
848,226,92,0.04,0,1,318,0,Student,Mobile,0
849,74,66,0.02,0,1,140,0,Premium,Desktop,0
850,22,58,0.03,0,1,80,0,Family,Mobile,1
851,106,8,0.52,0,1,114,1,Student,Mobile,0
852,174,49,0.57,0,1,223,1,Family,Mobile,0
853,297,18,0.22,0,1,315,0,Family,Web,0
854,48,26,0.56,5,0,74,1,Free,Mobile,0
855,89,5,0.39,30,0,94,0,Free,Web,0
856,204,47,0.11,0,1,251,0,Premium,Desktop,0
857,286,61,0.02,0,1,347,0,Premium,Desktop,1
858,163,54,0.42,0,1,217,0,Premium,Desktop,0
859,95,13,0.23,0,1,108,0,Premium,Mobile,1
860,14,88,0.03,0,1,102,0,Premium,Desktop,0
861,252,60,0.31,0,1,312,0,Student,Web,0
862,196,6,0.29,0,1,202,0,Student,Desktop,0
863,250,12,0.56,0,1,262,1,Student,Web,0
864,299,67,0.38,0,1,366,0,Family,Web,0
865,18,12,0.38,0,1,30,0,Student,Mobile,0
866,58,61,0.26,14,0,119,0,Free,Desktop,0
867,73,7,0.12,0,1,80,0,Family,Desktop,1
868,239,17,0.25,28,0,256,0,Free,Web,1
869,107,38,0.36,0,1,145,0,Student,Mobile,0
870,230,13,0.24,46,0,243,0,Free,Mobile,1
871,119,67,0.08,11,0,186,0,Free,Mobile,0
872,296,56,0.12,0,1,352,0,Student,Mobile,1
873,132,31,0.22,6,0,163,0,Free,Desktop,0
874,251,30,0.29,37,0,281,0,Free,Desktop,0
875,276,32,0.35,0,1,308,0,Premium,Mobile,0
876,180,40,0.28,0,1,220,0,Premium,Web,0
877,63,37,0.15,0,1,100,0,Premium,Desktop,1
878,221,6,0.48,21,0,227,0,Free,Mobile,1
879,235,78,0.6,0,1,313,1,Student,Web,1
880,207,5,0.3,0,1,212,0,Premium,Desktop,0
881,171,78,0.19,0,1,249,0,Student,Mobile,0
882,108,52,0.11,0,1,160,0,Family,Mobile,1
883,119,51,0.1,0,1,170,0,Student,Web,0
884,187,13,0.42,0,1,200,0,Premium,Mobile,0
885,140,52,0.36,0,1,192,0,Family,Desktop,0
886,51,99,0.55,8,0,150,1,Free,Web,1
887,224,78,0.23,0,1,302,0,Premium,Desktop,1
888,111,49,0.12,0,1,160,0,Premium,Desktop,0
889,253,19,0.18,0,1,272,0,Premium,Desktop,0
890,246,27,0.41,24,0,273,0,Free,Web,0
891,26,59,0.25,5,0,85,0,Free,Desktop,0
892,134,79,0.16,31,0,213,0,Free,Mobile,0
893,113,50,0.51,0,1,163,1,Student,Web,0
894,288,13,0.59,39,0,301,1,Free,Desktop,1
895,266,71,0.31,0,1,337,0,Family,Web,0
896,214,25,0.3,0,1,239,0,Premium,Desktop,0
897,247,87,0.14,0,1,334,0,Student,Web,0
898,236,9,0.6,0,1,245,1,Student,Web,1
899,217,42,0.13,0,1,259,0,Family,Mobile,0
900,33,67,0.12,0,1,100,0,Student,Desktop,1
901,118,50,0.26,0,1,168,0,Premium,Desktop,0
902,50,82,0.14,0,1,132,0,Premium,Web,0
903,206,97,0.39,38,0,303,0,Free,Desktop,1
904,149,17,0.12,0,1,166,0,Family,Mobile,0
905,273,12,0.31,0,1,285,0,Student,Mobile,1
906,183,71,0.1,22,0,254,0,Free,Mobile,0
907,212,90,0.22,14,0,302,0,Free,Mobile,0
908,63,75,0.46,0,1,138,0,Premium,Mobile,1
909,210,48,0.25,21,0,258,0,Free,Desktop,0
910,128,5,0.25,7,0,133,0,Free,Web,0
911,114,27,0.44,0,1,141,0,Premium,Desktop,0
912,138,47,0.56,0,1,185,1,Family,Desktop,1
913,233,57,0.59,0,1,290,1,Student,Web,0
914,254,75,0.56,31,0,329,1,Free,Web,0
915,270,29,0.13,0,1,299,0,Student,Web,0
916,267,26,0.21,0,1,293,0,Premium,Mobile,1
917,160,16,0.5,0,1,176,0,Family,Mobile,1
918,271,34,0.28,0,1,305,0,Premium,Web,1
919,170,8,0.29,46,0,178,0,Free,Desktop,0
920,208,49,0.3,45,0,257,0,Free,Mobile,0
921,224,99,0.3,0,1,323,0,Premium,Web,1
922,275,34,0.13,0,1,309,0,Student,Mobile,0
923,243,48,0.6,33,0,291,1,Free,Desktop,1
924,221,45,0.49,0,1,266,0,Family,Desktop,0
925,271,94,0.52,31,0,365,1,Free,Desktop,1
926,275,23,0.25,0,1,298,0,Premium,Web,0
927,269,43,0.19,0,1,312,0,Premium,Web,0
928,236,70,0.02,0,1,306,0,Student,Web,1
929,246,52,0.35,0,1,298,0,Premium,Desktop,0
930,222,13,0.31,0,1,235,0,Family,Web,0
931,112,24,0.48,0,1,136,0,Family,Web,1
932,18,73,0.22,0,1,91,0,Premium,Mobile,0
933,109,11,0.2,0,1,120,0,Premium,Web,0
934,246,2,0.23,0,1,248,0,Student,Web,0
935,102,50,0.48,0,1,152,0,Premium,Desktop,0
936,180,63,0.57,0,1,243,1,Student,Web,0
937,16,51,0.41,0,1,67,0,Family,Desktop,0
938,155,98,0.48,0,1,253,0,Family,Mobile,1
939,287,79,0.13,24,0,366,0,Free,Desktop,1
940,67,67,0.13,44,0,134,0,Free,Web,0
941,241,7,0.14,0,1,248,0,Student,Web,0
942,105,13,0.29,0,1,118,0,Premium,Desktop,0
943,65,83,0.08,0,1,148,0,Family,Web,0
944,102,60,0.59,0,1,162,1,Premium,Web,1
945,198,81,0.49,0,1,279,0,Student,Desktop,0
946,156,16,0.14,0,1,172,0,Student,Mobile,0
947,266,51,0.32,0,1,317,0,Premium,Mobile,1
948,33,21,0.16,0,1,54,0,Student,Web,1
949,42,79,0.51,0,1,121,1,Premium,Mobile,0
950,34,18,0.06,0,1,52,0,Family,Mobile,0
951,234,90,0.13,0,1,324,0,Student,Mobile,1
952,44,40,0.01,0,1,84,0,Family,Desktop,0
953,273,50,0.36,0,1,323,0,Family,Desktop,0
954,28,82,0.06,0,1,110,0,Family,Desktop,0
955,46,17,0.17,0,1,63,0,Student,Mobile,0
956,291,5,0.1,0,1,296,0,Family,Mobile,1
957,174,74,0.16,0,1,248,0,Family,Web,1
958,255,92,0.44,0,1,347,0,Family,Desktop,0
959,157,32,0.42,0,1,189,0,Premium,Desktop,0
960,281,16,0.36,0,1,297,0,Family,Web,0
961,102,71,0.34,20,0,173,0,Free,Web,0
962,184,33,0.35,0,1,217,0,Premium,Desktop,0
963,173,48,0.57,0,1,221,1,Premium,Web,0
964,266,33,0.23,32,0,299,0,Free,Desktop,1
965,236,34,0.38,47,0,270,0,Free,Mobile,0
966,35,82,0.2,0,1,117,0,Student,Web,0
967,192,18,0.54,0,1,210,1,Family,Web,1
968,99,63,0.56,0,1,162,1,Family,Desktop,0
969,100,31,0.07,0,1,131,0,Premium,Mobile,0
970,164,42,0.38,0,1,206,0,Premium,Mobile,0
971,30,29,0.03,46,0,59,0,Free,Mobile,0
972,121,14,0.41,37,0,135,0,Free,Desktop,0
973,166,80,0.29,0,1,246,0,Family,Web,1
974,272,20,0.17,11,0,292,0,Free,Desktop,0
975,160,56,0.11,0,1,216,0,Student,Desktop,0
976,96,53,0.44,0,1,149,0,Premium,Web,0
977,125,30,0.25,25,0,155,0,Free,Desktop,0
978,219,54,0.21,0,1,273,0,Premium,Web,1
979,115,19,0.25,0,1,134,0,Premium,Web,1
980,128,60,0.1,0,1,188,0,Family,Mobile,0
981,257,34,0.0,0,1,291,0,Premium,Mobile,0
982,48,5,0.44,0,1,53,0,Student,Web,0
983,274,96,0.57,0,1,370,1,Family,Mobile,0
984,75,4,0.04,0,1,79,0,Premium,Web,0
985,287,94,0.5,28,0,381,0,Free,Mobile,0
986,58,3,0.22,20,0,61,0,Free,Desktop,1
987,195,27,0.11,31,0,222,0,Free,Desktop,0
988,119,98,0.51,0,1,217,1,Premium,Desktop,0
989,248,79,0.37,16,0,327,0,Free,Mobile,0
990,212,50,0.44,39,0,262,0,Free,Desktop,1
991,296,10,0.21,0,1,306,0,Premium,Desktop,0
992,197,77,0.43,27,0,274,0,Free,Mobile,1
993,245,60,0.35,0,1,305,0,Premium,Desktop,0
994,159,52,0.09,0,1,211,0,Premium,Web,0
995,252,98,0.48,19,0,350,0,Free,Web,0
996,142,46,0.45,40,0,188,0,Free,Web,0
997,43,11,0.36,0,1,54,0,Family,Mobile,1
998,56,14,0.44,0,1,70,0,Premium,Desktop,1
999,56,54,0.54,0,1,110,1,Student,Web,1
1000,174,41,0.46,0,1,215,0,Student,Desktop,0
1001,292,54,0.26,0,1,346,0,Premium,Mobile,0
1002,216,74,0.25,0,1,290,0,Student,Mobile,0
1003,272,21,0.57,0,1,293,1,Student,Web,0
1004,31,15,0.01,38,0,46,0,Free,Mobile,0
1005,16,24,0.36,0,1,40,0,Student,Mobile,1
